Project,log ID,Log,Log level,Log URL,Code(double click),Log content relation,Log-code relation
jmeter,14259,"log.warn(""Error formatting {} at format {}, using default"", value, format)",warn,https://github.com/apache/jmeter/blob/master/src/components/src/main/java/org/apache/jmeter/modifiers/CounterConfig.java/#L131,"private String formatNumber(long value){
        String format = getFormat();
        if (format != null && format.length() > 0) {
            try {
                DecimalFormat myFormatter = new DecimalFormat(format);
                return myFormatter.format(value);
            } catch (IllegalArgumentException ignored) {
                
---------------Reference log start----------------
log.warn(""Error formatting {} at format {}, using default"", value, format)
---------------Reference log end----------------
            }
        }
        return Long.toString(value);
    }",,
jmeter,15118,"log.warn(""Unexpected duplicate for {} and {}"", parent.getClass(), child.getClass())",warn,https://github.com/apache/jmeter/blob/master/src/core/src/main/java/org/apache/jmeter/threads/TestCompiler.java/#L169,"@Override
    public void subtractNode() {
        if (log.isDebugEnabled()) {
            log.debug(""Subtracting node, stack size = {}"", stack.size());
        }
        TestElement child = stack.getLast();
        trackIterationListeners(stack);
        if (child instanceof Sampler) {
            saveSamplerConfigs((Sampler) child);
        }
        else if(child instanceof TransactionController) {
            saveTransactionControllerConfigs((TransactionController) child);
        }
        stack.removeLast();
        if (!stack.isEmpty()) {
            TestElement parent = stack.getLast();
            boolean duplicate = false;
            // Bug 53750: this condition used to be in ObjectPair#addTestElements()
            if (parent instanceof Controller && (child instanceof Sampler || child instanceof Controller)) {
                if (parent instanceof TestCompilerHelper) {
                    TestCompilerHelper te = (TestCompilerHelper) parent;
                    duplicate = !te.addTestElementOnce(child);
                } else { // this is only possible for 3rd party controllers by default
                    ObjectPair pair = new ObjectPair(child, parent);
                    synchronized (PAIRING) {// Called from multiple threads
                        if (!PAIRING.contains(pair)) {
                            parent.addTestElement(child);
                            PAIRING.add(pair);
                        } else {
                            duplicate = true;
                        }
                    }
                }
            }
            if (duplicate) {
                if (log.isWarnEnabled()) {
                    
---------------Reference log start----------------
log.warn(""Unexpected duplicate for {} and {}"", parent.getClass(), child.getClass())
---------------Reference log end----------------
                }
            }
        }
    }",,
jmeter,14162,"log.warn(""SMIME message contains multiple signers! Checking multiple signers is not supported."")",warn,https://github.com/apache/jmeter/blob/master/src/components/src/main/java/org/apache/jmeter/assertions/SMIMEAssertion.java/#L196,"private static AssertionResult verifySignature(SMIMEAssertionTestElement testElement, SMIMESignedParser s, String name)
            throws CMSException {
        AssertionResult res = new AssertionResult(name);

        try {
            Store<?> certs = s.getCertificates();
            SignerInformationStore signers = s.getSignerInfos();
            Iterator<?> signerIt = signers.getSigners().iterator();

            if (signerIt.hasNext()) {

                SignerInformation signer = (SignerInformation) signerIt.next();
                Iterator<?> certIt = certs.getMatches(signer.getSID()).iterator();

                if (certIt.hasNext()) {
                    // the signer certificate
                    X509CertificateHolder cert = (X509CertificateHolder) certIt.next();

                    if (testElement.isVerifySignature()) {
                        verifySignature(signer, res, cert);
                    }

                    if (testElement.isSignerCheckConstraints()) {
                        StringBuilder failureMessage = new StringBuilder();

                        checkSerial(testElement, res, cert, failureMessage);
                        checkEmail(testElement, res, cert, failureMessage);
                        checkSubject(testElement, res, cert, failureMessage);
                        checkIssuer(testElement, res, cert, failureMessage);

                        if (failureMessage.length() > 0) {
                            res.setFailureMessage(failureMessage.toString());
                        }
                    }

                    if (testElement.isSignerCheckByFile()) {
                        checkSignerByFile(testElement, res, cert);
                    }

                } else {
                    res.setFailure(true);
                    res.setFailureMessage(""No signer certificate found in signature"");
                }

            }

            // TODO support multiple signers
            if (signerIt.hasNext()) {
                
---------------Reference log start----------------
log.warn(""SMIME message contains multiple signers! Checking multiple signers is not supported."")
---------------Reference log end----------------
            }

        } catch (GeneralSecurityException e) {
            log.error(e.getMessage(), e);
            res.setError(true);
            res.setFailureMessage(e.getMessage());
        }

        return res;
    }",,
jmeter,13501,"log.warn(""{} Error while closing socket"", port, ex)",warn,https://github.com/apache/jmeter/blob/master/src/protocol/http/src/main/java/org/apache/jmeter/protocol/http/proxy/Proxy.java/#L513,"private void writeToClient(SampleResult res, OutputStream out) throws IOException {
        try {
            String responseHeaders = messageResponseHeaders(res);
            out.write(responseHeaders.getBytes(SampleResult.DEFAULT_HTTP_ENCODING));
            out.write(CRLF_BYTES);
            out.write(res.getResponseData());
            out.flush();
            log.debug(""{} Done writing to client"", port);
        } catch (IOException e) {
            log.error("""", e);
            throw e;
        } finally {
            try {
                out.close();
            } catch (Exception ex) {
                
---------------Reference log start----------------
log.warn(""{} Error while closing socket"", port, ex)
---------------Reference log end----------------
            }
        }
    }",,
jmeter,14034,"log.debug(""Adding '{}' tag with '{}' value "", tagName, tagValue)",debug,https://github.com/apache/jmeter/blob/master/src/components/src/main/java/org/apache/jmeter/visualizers/backend/influxdb/InfluxdbBackendListenerClient.java/#L358,"private void initUserTags(BackendListenerContext context) {
        // Check if more rows which started with 'TAG_' are filled ( corresponding to user tag )
        StringBuilder userTagBuilder = new StringBuilder();
        context.getParameterNamesIterator().forEachRemaining(name -> {
            if (StringUtils.isNotBlank(name)
                    && !DEFAULT_ARGS.containsKey(name.trim())
                    && name.startsWith(""TAG_"")
                    && StringUtils.isNotBlank(context.getParameter(name))) {
                final String tagName = name.trim().substring(4);
                final String tagValue = context.getParameter(name).trim();
                userTagBuilder.append(',')
                        .append(AbstractInfluxdbMetricsSender.tagToStringValue(tagName))
                        .append('=')
                        .append(AbstractInfluxdbMetricsSender.tagToStringValue(tagValue));
                
---------------Reference log start----------------
log.debug(""Adding '{}' tag with '{}' value "", tagName, tagValue)
---------------Reference log end----------------
            }
        });
        userTag = userTagBuilder.toString();
    }",,
jmeter,15114,"log.warn(""The delay timer was interrupted - probably did not wait as long as intended."")",warn,https://github.com/apache/jmeter/blob/master/src/core/src/main/java/org/apache/jmeter/threads/JMeterThread.java/#L1006,"private void delay(List<Timer> timers) {
        long totalDelay = 0;
        for (Timer timer : timers) {
            TestBeanHelper.prepare((TestElement) timer);
            long delay = timer.delay();
            if (APPLY_TIMER_FACTOR && timer.isModifiable()) {
                if (log.isDebugEnabled()) {
                    log.debug(""Applying TIMER_FACTOR:{} on timer:{} for thread:{}"", TIMER_FACTOR,
                            ((TestElement) timer).getName(), getThreadName());
                }
                delay = Math.round(delay * TIMER_FACTOR);
            }
            totalDelay += delay;
        }
        if (totalDelay > 0) {
            try {
                if (scheduler) {
                    // We reduce pause to ensure end of test is not delayed by a sleep ending after test scheduled end
                    // See Bug 60049
                    totalDelay = TIMER_SERVICE.adjustDelay(totalDelay, endTime, false);
                    if (totalDelay < 0) {
                        log.debug(""The delay would be longer than the scheduled period, so stop thread now."");
                        running = false;
                        return;
                    }
                }
                TimeUnit.MILLISECONDS.sleep(totalDelay);
            } catch (InterruptedException e) {
                
---------------Reference log start----------------
log.warn(""The delay timer was interrupted - probably did not wait as long as intended."")
---------------Reference log end----------------
                Thread.currentThread().interrupt();
            }
        }
    }",,
jmeter,13764,"log.warn("""", afex)",warn,https://github.com/apache/jmeter/blob/master/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/smtp/sampler/SmtpSampler.java/#L178,"private boolean executeMessage(SampleResult result, SendMailCommand sendMailCmd, Message message) {
        boolean didSampleSucceed = false;
        try {
            sendMailCmd.execute(message);
            result.setResponseCodeOK();
            result.setResponseMessage(
                    ""Message successfully sent!\n"");
            didSampleSucceed = true;
        } catch (AuthenticationFailedException afex) {
            
---------------Reference log start----------------
log.warn("""", afex)
---------------Reference log end----------------
            result.setResponseCode(""500"");
            result.setResponseMessage(
                    ""AuthenticationFailedException: authentication failed - wrong username / password!\n""
                            + afex);
        } catch (Exception ex) {
            log.warn("""", ex);
            result.setResponseCode(""500"");
            result.setResponseMessage(ex.getMessage());
        }
        return didSampleSucceed;
    }",,
jmeter,15056,"log.warn(""System doesn't support {}"", CHAR_SET, e)",warn,https://github.com/apache/jmeter/blob/master/src/core/src/main/java/org/apache/jmeter/save/converters/ConversionHelp.java/#L96,"public static String encode(String p) {
        if (p == null) {// Nulls cannot be written using PrettyPrintWriter - they cause an NPE
            return """"; // $NON-NLS-1$
        }
        // Only encode strings if outVersion = 1.0
        if (!""1.0"".equals(outVersion)) {//$NON-NLS-1$
            return p;
        }
        try {
            return URLEncoder.encode(p, CHAR_SET);
        } catch (UnsupportedEncodingException e) {
            
---------------Reference log start----------------
log.warn(""System doesn't support {}"", CHAR_SET, e)
---------------Reference log end----------------
            return p;
        }
    }",,
jmeter,13215,"log.error(""An error occurred while evaluating the expression \"""" + exp + ""\""\n"", e)",error,https://github.com/apache/jmeter/blob/master/src/functions/src/main/java/org/apache/jmeter/functions/Jexl2Function.java/#L105,"@Override
    public String execute(SampleResult previousResult, Sampler currentSampler)
            throws InvalidVariableException
    {
        String str = """"; //$NON-NLS-1$

        CompoundVariable var = (CompoundVariable) values[0];
        String exp = var.execute();

        String varName = """"; //$NON-NLS-1$
        if (values.length > 1) {
            varName = ((CompoundVariable) values[1]).execute().trim();
        }

        JMeterContext jmctx = JMeterContextService.getContext();
        JMeterVariables vars = jmctx.getVariables();

        try
        {
            JexlContext jc = new MapContext();
            jc.set(""log"", log); //$NON-NLS-1$
            jc.set(""ctx"", jmctx); //$NON-NLS-1$
            jc.set(""vars"", vars); //$NON-NLS-1$
            jc.set(""props"", JMeterUtils.getJMeterProperties()); //$NON-NLS-1$
            // Previously mis-spelt as theadName
            jc.set(""threadName"", Thread.currentThread().getName()); //$NON-NLS-1$
            jc.set(""sampler"", currentSampler); //$NON-NLS-1$ (may be null)
            jc.set(""sampleResult"", previousResult); //$NON-NLS-1$ (may be null)
            jc.set(""OUT"", System.out);//$NON-NLS-1$

            // Now evaluate the script, getting the result
            Script e = getJexlEngine().createScript( exp );
            Object o = e.execute(jc);
            if (o != null)
            {
                str = o.toString();
            }
            if (vars != null && varName.length() > 0) {// vars will be null on TestPlan
                vars.put(varName, str);
            }
        } catch (Exception e)
        {
            
---------------Reference log start----------------
log.error(""An error occurred while evaluating the expression \"""" + exp + ""\""\n"", e)
---------------Reference log end----------------
        }
        return str;
    }",,
jmeter,13560,"log.debug(""Loading class: {}"", strClassName)",debug,https://github.com/apache/jmeter/blob/master/src/protocol/http/src/main/java/org/apache/jmeter/protocol/http/proxy/SamplerCreatorFactory.java/#L69,"private void init() { // WARNING: called from ctor so must not be overridden (i.e. must be private or final)
        try {
            List<String> listClasses = ClassFinder.findClassesThatExtend(
                    JMeterUtils.getSearchPaths(),
                    new Class[] {SamplerCreator.class });
            for (String strClassName : listClasses) {
                try {
                    if(log.isDebugEnabled()) {
                        
---------------Reference log start----------------
log.debug(""Loading class: {}"", strClassName)
---------------Reference log end----------------
                    }
                    Class<?> commandClass = Class.forName(strClassName);
                    if (!Modifier.isAbstract(commandClass.getModifiers())) {
                        if(log.isDebugEnabled()) {
                            log.debug(""Instantiating: {}"", commandClass.getName());
                        }
                        SamplerCreator creator = (SamplerCreator) commandClass.getDeclaredConstructor().newInstance();
                        String[] contentTypes = creator.getManagedContentTypes();
                        for (String contentType : contentTypes) {
                            if(log.isDebugEnabled()) {
                                log.debug(""Registering samplerCreator {} for content type:{}"",
                                        commandClass.getName(), contentType);
                            }
                            SamplerCreator oldSamplerCreator = samplerCreatorMap.put(contentType, creator);
                            if(oldSamplerCreator!=null) {
                                log.warn(""A sampler creator was already registered for:{}, class:{}, it will be replaced"",
                                        contentType, oldSamplerCreator.getClass());
                            }
                        }
                    }
                } catch (Exception e) {
                    log.error(""Exception registering {} with implementation:{}"",
                            SamplerCreator.class.getName(),strClassName, e);
                }
            }
        } catch (IOException e) {
            log.error(""Exception finding implementations of {}"", SamplerCreator.class, e);
        }
    }",,
jmeter,13614,"LOG.debug(""Interrupted while waiting for resource downloads : cancelling remaining tasks"")",debug,https://github.com/apache/jmeter/blob/master/src/protocol/http/src/main/java/org/apache/jmeter/protocol/http/sampler/ResourcesDownloader.java/#L201,"public List<Future<AsynSamplerResultHolder>> invokeAllAndAwaitTermination(
            int maxConcurrentDownloads, List<Callable<AsynSamplerResultHolder>> list) throws InterruptedException {
        List<Future<AsynSamplerResultHolder>> submittedTasks = new ArrayList<>();

        // paranoid fast path
        if (list.isEmpty()) {
            return submittedTasks;
        }

        // restore MaximumPoolSize original value
        concurrentExecutor.setMaximumPoolSize(MAX_POOL_SIZE);

        if (LOG.isDebugEnabled()) {
            LOG.debug(""PoolSize={} LargestPoolSize={}"",
                    concurrentExecutor.getPoolSize(), concurrentExecutor.getLargestPoolSize());
        }

        CompletionService<AsynSamplerResultHolder> completionService =
                new ExecutorCompletionService<>(concurrentExecutor);
        int remainingTasksToTake = list.size();

        try {
            // push the task in the threadpool until <maxConcurrentDownloads> is reached
            int i = 0;
            for (i = 0; i < Math.min(maxConcurrentDownloads, list.size()); i++) {
                Callable<AsynSamplerResultHolder> task = list.get(i);
                submittedTasks.add(completionService.submit(task));
            }

            // push the remaining tasks but ensure we use at most <maxConcurrentDownloads> threads
            // wait for a previous download to finish before submitting a new one
            for (; i < list.size(); i++) {
                Callable<AsynSamplerResultHolder> task = list.get(i);
                try {
                    completionService.take().get();
                } catch (ExecutionException e) {
                    throw new RuntimeException(""Task execution failed"", e.getCause());
                }
                remainingTasksToTake--;
                submittedTasks.add(completionService.submit(task));
            }

            // all the resources downloads are in the thread pool queue
            // wait for the completion of all downloads
            while (remainingTasksToTake > 0) {
                try {
                    completionService.take().get();
                } catch (ExecutionException e) {
                    throw new RuntimeException(""Task execution failed"", e.getCause());
                }
                remainingTasksToTake--;
            }
        } finally {
            //bug 51925 : Calling Stop on Test leaks executor threads when concurrent download of resources is on
            if (remainingTasksToTake > 0) {
                
---------------Reference log start----------------
LOG.debug(""Interrupted while waiting for resource downloads : cancelling remaining tasks"")
---------------Reference log end----------------
                for (Future<AsynSamplerResultHolder> future : submittedTasks) {
                    if (!future.isDone()) {
                        future.cancel(true);
                    }
                }
            }
        }

        return submittedTasks;
    }",,
jmeter,13757,"log.info(""load local truststore - try to load truststore from: {}"", truststore.getAbsolutePath())",info,https://github.com/apache/jmeter/blob/master/src/protocol/mail/src/main/java/org/apache/jmeter/protocol/mail/sampler/MailReaderSampler.java/#L177,"@Override
    @SuppressWarnings(""JdkObsolete"")
    public SampleResult sample(Entry e) {
        SampleResult parent = new SampleResult();
        boolean isOK = false; // Did sample succeed?
        final boolean deleteMessages = getDeleteMessages();
        final String serverProtocol = getServerType();

        parent.setSampleLabel(getName());

        String samplerString = toString();
        parent.setSamplerData(samplerString);

        /*
         * Perform the sampling
         */
        parent.sampleStart(); // Start timing
        try {
            // Create empty properties
            Properties props = new Properties();

            if (isUseStartTLS()) {
                props.setProperty(mailProp(serverProtocol, ""starttls.enable""), TRUE);  // $NON-NLS-1$
                if (isEnforceStartTLS()){
                    // Requires JavaMail 1.4.2+
                    props.setProperty(mailProp(serverProtocol, ""starttls.require""), TRUE);  // $NON-NLS-1$
                }
            }

            if (isTrustAllCerts()) {
                if (isUseSSL() || isUseStartTLS()) {
                    props.setProperty(mailProp(serverProtocol, ""ssl.socketFactory.class""), TRUST_ALL_SOCKET_FACTORY);  // $NON-NLS-1$
                    props.setProperty(mailProp(serverProtocol, ""ssl.socketFactory.fallback""), FALSE);  // $NON-NLS-1$
                }
            } else if (isUseLocalTrustStore()){
                File truststore = new File(getTrustStoreToUse());
                
---------------Reference log start----------------
log.info(""load local truststore - try to load truststore from: {}"", truststore.getAbsolutePath())
---------------Reference log end----------------
                if(!truststore.exists()){
                    log.info(""load local truststore -Failed to load truststore from: {}"", truststore.getAbsolutePath());
                    truststore = new File(FileServer.getFileServer().getBaseDir(), getTrustStoreToUse());
                    log.info(""load local truststore -Attempting to read truststore from: {}"", truststore.getAbsolutePath());
                    if (!truststore.exists()){
                        log.info(
                                ""load local truststore -Failed to load truststore from: {}""
                                        + "". Local truststore not available, aborting execution."",
                                truststore.getAbsolutePath());
                        throw new IOException(
                                ""Local truststore file not found. Also not available under : ""
                                        + truststore.getAbsolutePath());
                    }
                }
                if (isUseSSL() || isUseStartTLS()) {
                    // Requires JavaMail 1.4.2+
                    props.put(mailProp(serverProtocol, ""ssl.socketFactory""),   // $NON-NLS-1$
                            new LocalTrustStoreSSLSocketFactory(truststore));
                    props.put(mailProp(serverProtocol, ""ssl.socketFactory.fallback""), FALSE);  // $NON-NLS-1$
                }
            }
            addCustomProperties(props);

            // Get session
            Session session = Session.getInstance(props, null);

            // Get the store
            Store store = session.getStore(serverProtocol);
            store.connect(getServer(), getPortAsInt(), getUserName(), getPassword());

            // Get folder
            Folder folder = store.getFolder(getFolder());
            if (deleteMessages) {
                folder.open(Folder.READ_WRITE);
            } else {
                folder.open(Folder.READ_ONLY);
            }

            final int messageTotal = folder.getMessageCount();
            int n = getNumMessages();
            if (n == ALL_MESSAGES || n > messageTotal) {
                n = messageTotal;
            }

            // Get directory
            Message[] messages = folder.getMessages(1,n);
            String pdata = messages.length + "" messages found\n"";
            parent.setResponseData(pdata,null);
            parent.setDataType(SampleResult.TEXT);
            parent.setContentType(""text/plain""); // $NON-NLS-1$

            final boolean headerOnly = getHeaderOnly();
            busy = true;
            for (Message message : messages) {
                StringBuilder cdata = new StringBuilder();
                SampleResult child = new SampleResult();
                child.sampleStart();

                cdata.append(""Message ""); // $NON-NLS-1$
                cdata.append(message.getMessageNumber());
                child.setSampleLabel(cdata.toString());
                child.setSamplerData(cdata.toString());
                cdata.setLength(0);

                final String contentType = message.getContentType();
                child.setContentType(contentType);// Store the content-type
                child.setDataEncoding(RFC_822_DEFAULT_ENCODING); // RFC 822 uses ascii per default
                child.setEncodingAndType(contentType);// Parse the content-type

                if (isStoreMimeMessage()) {
                    // Don't save headers - they are already in the raw message
                    ByteArrayOutputStream bout = new ByteArrayOutputStream();
                    message.writeTo(bout);
                    child.setResponseData(bout.toByteArray()); // Save raw message
                    child.setDataType(SampleResult.TEXT);
                } else {
                    @SuppressWarnings(""unchecked"") // Javadoc for the API says this is OK
                    Enumeration<Header> hdrs = message.getAllHeaders();
                    while(hdrs.hasMoreElements()){
                        Header hdr = hdrs.nextElement();
                        String value = hdr.getValue();
                        try {
                            value = MimeUtility.decodeText(value);
                        } catch (UnsupportedEncodingException uce) {
                            // ignored
                        }
                        cdata.append(hdr.getName()).append("": "").append(value).append(""\n"");
                    }
                    child.setResponseHeaders(cdata.toString());
                    cdata.setLength(0);
                    if (!headerOnly) {
                        appendMessageData(child, message);
                    }
                }

                if (deleteMessages) {
                    message.setFlag(Flags.Flag.DELETED, true);
                }
                child.setResponseOK();
                if (child.getEndTime()==0){// Avoid double-call if addSubResult was called.
                    child.sampleEnd();
                }
                parent.addSubResult(child);
            }

            // Close connection
            folder.close(true);
            store.close();

            parent.setResponseCodeOK();
            parent.setResponseMessageOK();
            isOK = true;
        } catch (NoClassDefFoundError | IOException ex) {
            log.debug("""",ex);// No need to log normally, as we set the status
            parent.setResponseCode(""500""); // $NON-NLS-1$
            parent.setResponseMessage(ex.toString());
        } catch (MessagingException ex) {
            log.debug("""", ex);// No need to log normally, as we set the status
            parent.setResponseCode(""500""); // $NON-NLS-1$
            parent.setResponseMessage(ex.toString() + ""\n"" + samplerString); // $NON-NLS-1$
        } finally {
            busy = false;
        }

        if (parent.getEndTime()==0){// not been set by any child samples
            parent.sampleEnd();
        }
        parent.setSuccessful(isOK);
        return parent;
    }",,
jmeter,13961,"log.debug(""Storing pool: {}@{}"", getName(), System.identityHashCode(dsc))",debug,https://github.com/apache/jmeter/blob/master/src/protocol/jdbc/src/main/java/org/apache/jmeter/protocol/jdbc/config/DataSourceElement.java/#L388,"private BasicDataSource getConfiguredDataSource() {
            BasicDataSource dsc;
            if (sharedDSC != null){ // i.e. shared pool
                dsc = sharedDSC;
            } else {
                Map<String, BasicDataSource> poolMap = perThreadPoolMap.get();
                dsc = poolMap.get(getDataSourceName());
                if (dsc == null){
                    dsc = initPool(""1"");
                    poolMap.put(getDataSourceName(),dsc);
                    
---------------Reference log start----------------
log.debug(""Storing pool: {}@{}"", getName(), System.identityHashCode(dsc))
---------------Reference log end----------------
                    perThreadPoolSet.add(dsc);
                }
            }
            return dsc;
        }",,
jmeter,13737,"log.debug(""Using configured directory:"" + directory.getAbsolutePath())",debug,https://github.com/apache/jmeter/blob/master/src/protocol/native/src/main/java/org/apache/jmeter/protocol/system/SystemSampler.java/#L136,"@Override
    public SampleResult sample(Entry entry) {
        SampleResult results = new SampleResult();
        results.setDataType(SampleResult.TEXT);
        results.setSampleLabel(getName());

        String command = getCommand();
        Arguments args = getArguments();
        Arguments environment = getEnvironmentVariables();
        boolean checkReturnCode = getCheckReturnCode();
        int expectedReturnCode = getExpectedReturnCode();
        List<String> cmds = new ArrayList<>(args.getArgumentCount() + 1);
        StringBuilder cmdLine = new StringBuilder((null == command) ? """" : command);
        cmds.add(command);
        for (int i=0;i<args.getArgumentCount();i++) {
            Argument arg = args.getArgument(i);
            cmds.add(arg.getPropertyAsString(Argument.VALUE));
            cmdLine.append("" "");
            cmdLine.append(cmds.get(i+1));
        }

        Map<String,String> env = new HashMap<>();
        for (int i=0;i<environment.getArgumentCount();i++) {
            Argument arg = environment.getArgument(i);
            env.put(arg.getName(), arg.getPropertyAsString(Argument.VALUE));
        }

        File directory;
        if(StringUtils.isEmpty(getDirectory())) {
            directory = new File(FileServer.getDefaultBase());
            if(log.isDebugEnabled()) {
                log.debug(""Using default directory:""+directory.getAbsolutePath());
            }
        } else {
            directory = new File(getDirectory());
            if(log.isDebugEnabled()) {
                
---------------Reference log start----------------
log.debug(""Using configured directory:"" + directory.getAbsolutePath())
---------------Reference log end----------------
            }
        }

        if(log.isDebugEnabled()) {
            log.debug(""Will run : ""+cmdLine + "" using working directory:""+directory.getAbsolutePath()+
                    "" with environment: ""+env);
        }

        results.setSamplerData(""Working Directory: ""+directory.getAbsolutePath()+
                ""\nEnvironment: ""+env+
                ""\nExecuting: "" + cmdLine.toString());

        SystemCommand nativeCommand = null;
        try {
            nativeCommand = new SystemCommand(directory, getTimeout(), 0, env, getStdin(), getStdout(), getStderr());
            results.sampleStart();
            int returnCode = nativeCommand.run(cmds);
            results.sampleEnd();
            results.setResponseCode(Integer.toString(returnCode));
            if(log.isDebugEnabled()) {
                log.debug(""Ran : ""+cmdLine + "" using working directory: ""+directory.getAbsolutePath()+
                        "" with execution environment: ""+nativeCommand.getExecutionEnvironment()+ "" => "" + returnCode);
            }

            if (checkReturnCode && (returnCode != expectedReturnCode)) {
                results.setSuccessful(false);
                results.setResponseMessage(""Unexpected return code.  Expected [""+expectedReturnCode+""]. Actual [""+returnCode+""]."");
            } else {
                results.setSuccessful(true);
                results.setResponseMessage(""OK"");
            }
        } catch (IOException ioe) {
            results.sampleEnd();
            results.setSuccessful(false);
            results.setResponseCode(""500""); //$NON-NLS-1$
            results.setResponseMessage(""Exception occurred whilst executing system call: "" + ioe);
        } catch (InterruptedException ie) {
            results.sampleEnd();
            results.setSuccessful(false);
            results.setResponseCode(""500""); //$NON-NLS-1$
            results.setResponseMessage(""System Sampler interrupted whilst executing system call: "" + ie);
            Thread.currentThread().interrupt();
        } catch (TimeoutException e) {
            results.sampleEnd();
            results.setSuccessful(false);
            results.setResponseCode(""500"");
            results.setResponseMessage(e.getMessage());
        }

        if (nativeCommand != null) {
            @SuppressWarnings(""DefaultCharset"")
            final byte[] responseData = nativeCommand.getOutResult().getBytes();
            results.setResponseData(responseData); // default charset is deliberate here
        }

        return results;
    }",,
jmeter,14961,log.error(message),error,https://github.com/apache/jmeter/blob/master/src/core/src/main/java/org/apache/jmeter/util/BeanShellInterpreter.java/#L177,"private Object bshInvoke(Method m, Object[] o, boolean shouldLog) throws JMeterException {
        Object r = null;
        final String errorString = ""Error invoking bsh method: "";
        try {
            r = m.invoke(bshInstance, o);
        } catch (IllegalArgumentException | IllegalAccessException e) { // Programming error
            final String message = errorString + m.getName();
            log.error(message);
            throw new JMeterError(message, e);
        } catch (InvocationTargetException e) { // Can occur at run-time
            // could be caused by the bsh Exceptions:
            // EvalError, ParseException or TargetError
            String message = errorString + m.getName();
            Throwable cause = e.getCause();
            if (cause != null) {
                message += ""\t"" + cause.getLocalizedMessage();
            }

            if (shouldLog) {
                
---------------Reference log start----------------
log.error(message)
---------------Reference log end----------------
            }
            throw new JMeterException(message, e);
        }
        return r;
    }",,
jmeter,14068,"log.warn(""Invalid queue size '{}' defaulting to {}"", size, DEFAULT_QUEUE_SIZE)",warn,https://github.com/apache/jmeter/blob/master/src/components/src/main/java/org/apache/jmeter/visualizers/backend/BackendListener.java/#L294,"@Override
    public void testStarted(String host) {
        if (log.isDebugEnabled()) {
            log.debug(""{}\ttestStarted({})"", whoAmI(), host);
        }

        int queueSize;
        final String size = getQueueSize();
        try {
            queueSize = Integer.parseInt(size);
        } catch (NumberFormatException nfe) {
            
---------------Reference log start----------------
log.warn(""Invalid queue size '{}' defaulting to {}"", size, DEFAULT_QUEUE_SIZE)
---------------Reference log end----------------
            queueSize = Integer.parseInt(DEFAULT_QUEUE_SIZE);
        }

        synchronized (LOCK) {
            myName = getName();
            listenerClientData = queuesByTestElementName.get(myName);
            if (listenerClientData == null) {
                // We need to do this to ensure in Distributed testing
                // that only 1 instance of BackendListenerClient is used
                clientClass = initClass(); // may be null
                BackendListenerClient backendListenerClient = createBackendListenerClientImpl(clientClass);
                BackendListenerContext context = new BackendListenerContext((Arguments) getArguments().clone());

                listenerClientData = new ListenerClientData();
                listenerClientData.queue = new ArrayBlockingQueue<>(queueSize);
                listenerClientData.queueWaits = new LongAdder();
                listenerClientData.queueWaitTime = new LongAdder();
                listenerClientData.latch = new CountDownLatch(1);
                listenerClientData.client = backendListenerClient;
                if (log.isInfoEnabled()) {
                    log.info(""{}: Starting worker with class: {} and queue capacity: {}"", getName(), clientClass,
                            getQueueSize());
                }
                Worker worker = new Worker(backendListenerClient, (Arguments) getArguments().clone(), listenerClientData);
                worker.setDaemon(true);
                worker.start();
                if (log.isInfoEnabled()) {
                    log.info(""{}: Started  worker with class: {}"", getName(), clientClass);
                }
                try {
                    backendListenerClient.setupTest(context);
                } catch (Exception e) {
                    throw new IllegalStateException(""Failed calling setupTest"", e);
                }
                queuesByTestElementName.put(myName, listenerClientData);
            }
            listenerClientData.instanceCount++;
        }
    }",,
jmeter,14283,"log.warn(""{} is attempting to use nonexistent {}"", caller.getName(), getMethod)",warn,https://github.com/apache/jmeter/blob/master/src/jorphan/src/main/java/org/apache/jorphan/gui/ObjectTableModel.java/#L280,"@SuppressWarnings(""deprecation"")
    public boolean checkFunctors(Object _value, Class<?> caller){
        Object value;
        if (_value == null && objectClass != null) {
            try {
                value = objectClass.getDeclaredConstructor().newInstance();
            } catch (ReflectiveOperationException e) {
                log.error(""Cannot create instance of class {}"", objectClass.getName(),e);
                return false;
            }
        } else {
            value = _value;
        }
        boolean status = true;
        for(int i=0;i<getColumnCount();i++){
            Functor setMethod = writeFunctors.get(i);
            if (setMethod != null
                 && !setMethod.checkMethod(value,getColumnClass(i))) {
                    status=false;
                    log.warn(""{} is attempting to use nonexistent {}"", caller.getName(), setMethod);
            }

            Functor getMethod = readFunctors.get(i);
            if (getMethod != null
                 && !getMethod.checkMethod(value)) {
                    status=false;
                    
---------------Reference log start----------------
log.warn(""{} is attempting to use nonexistent {}"", caller.getName(), getMethod)
---------------Reference log end----------------
            }

        }
        return status;
    }",,
jmeter,14651,"log.error(""RemoteException while handling sample started event."", err)",error,https://github.com/apache/jmeter/blob/master/src/core/src/main/java/org/apache/jmeter/samplers/RemoteSampleListenerWrapper.java/#L60,"@Override
    public void sampleStarted(SampleEvent e) {
        try {
            listener.sampleStarted(e);
        } catch (RemoteException err) {
            
---------------Reference log start----------------
log.error(""RemoteException while handling sample started event."", err)
---------------Reference log end----------------
        }
    }",,
